V_BZNO|BAS_YM|FC_AM1|LA_INSP_KRW_AM1|FC_AM2|LA_INSP_KRW_AM2|FC_AM3|LA_INSP_KRW_AM3|FC_AM4|LA_INSP_KRW_AM4|LA_INSP_KRW_AM5|
가상_사업자번호|기준년월 |미국_외화|미국_원화|일본_외화|일본_원화|중국_외화|중국_원화|유럽_외화|유럽_원화|계_원화|
1000008976|202412|938837|1380|||||||1380|
1000008982|202112|0|403|||||||403|
1000008982|202212|0|423|||||||423|
1000008982|202312|0|338|||||||338|
1000008982|202412|0|506|||||||506|
1000008986|202112|6681896|7921|244166221|2515|||||10436|
1000008986|202212|3366546|4267|19865900|189|||||4456|
1000008986|202312|180043|232|5870350|53|||||285|
1000008986|202412|1186437|1744|966900|9|||||1753|
1000008990|202112|0|2965|0|184|||||3149|
1000008990|202212|0|881|||||||881|
1000008990|202312|0|1265|||||||1265|
1000008999|202112|0|14545|||||||14545|
1000008999|202212|12124666|15366|||||||15366|
1000008999|202312|2614481|3371|||||||3371|
1000008999|202412|18954391|27863|||||||27863|
1000009004|202112|4224915|5009|||||||5009|
1000009004|202212|3833465|4914|||||456696|617|5531|
1000009004|202312|2055409|2651|||||1102680|1573|4224|
1000009004|202412|115637|170|||||2588167|3957|4127|
1000009005|202212|609941|773|148142352|1412|||||2185|
1000009005|202312|331422|427|137227500|1253|||||1680|
1000009005|202412|124177|183|105798661|991|||||1174|
1000009014|202312|||||||||0|
1000009022|202112|0|231300|||||||231300|
1000009022|202212|0|317387|||||||317387|
1000009022|202312|0|288975|||||||288975|
1000009022|202412|0|298267|||||||298267|
1000009025|202112|15373833|18226|||||||18226|
1000009025|202212|35746190|48181|||||||48181|
1000009025|202312|24037528|31769|||||||31769|
1000009025|202412|33186147|47271|||||||47271|
1000009036|202312|||||||||0|
1000009036|202412|||||||||0|
1000009050|202412|||||||||0|
1000009059|202212|||||||18920|26|26|
1000009059|202312|1997|2575|||||||2575|
1000009059|202412|||||||||37|
1000009068|202412|||||||||0|
1000009076|202112|181345577|214987|26842080|277|||9510|13|215277|
1000009076|202212|218489111|276892|24527650|234|||14665|20|277146|
1000009076|202312|148283930|189462|28251420|258|1424311|258|61468|88|190066|
1000009076|202412|136708913|200963|32370486|303|2361706|475|53808|82|201824|
1000009087|202212|30000|38|||||||38|
1000009087|202312|63000|82|||||||82|
1000009088|202112|||||||2012831|2664|2664|
1000009088|202212|||||||1554905|2101|2101|
1000009088|202312|||||||3097215|4418|4418|
1000009088|202412|||||||5274761|8064|8064|
1000009091|202112|2009192|2382|||||||2382|
1000009091|202212|3307589|4192|||||||4192|
1000009091|202312|2270659|2928|||||||2928|
1000009091|202412|3989134|5864|||||||5864|
1000009092|202112|7563320|8966|780000000|8036|||410250|551|18279|
1000009092|202212|17318626|21960|780000|7435|||491200|664|30059|
1000009092|202312|10308924|13292|780000000|7119|||213110|304|21983|
1000009092|202412|4247659|6244|780000000|7305|||487315|745|16309|
1000009093|202112|628516|745|||||137592|185|930|
1000009093|202212|250591|318|||||218502|295|613|
1000009093|202312|450319|581|||||||581|
1000009093|202412|150520|221|||||||221|
1000009094|202107|25547|29|||||||29|
1000009094|202207|414812|541|||||||541|
1000009094|202307|318265|408|||||||408|
1000009094|202407|15337|21|||||||21|
1000009094|202507|||||||||0|
1000009095|202112|52260|62|||||||62|
1000009095|202212|0|984|||||0|52|1036|
1000009096|202306|||||||||0|
1000009096|202406|||||||||0|
1000009096|202506|||||||||0|
1000009097|202112|314828|373|||||||373|
1000009098|202112|0|18577|||||0|338|18915|
1000009098|202212|0|21659|||||||21659|
1000009098|202312|0|11502|||||||11502|
1000009098|202412|0|14760|||||||14760|
1000009100|202112|2607323|3091|||||||3091|
1000009101|202112|84673|100|251204424|2624|||||2724|
1000009101|202212|70259|89|182977919|1744|||||1833|
1000009101|202312|47760|62|253052329|2365|||||2427|
1000009101|202412|19194|28|233551468|2187|23520|5|||2220|
1000009102|202112|42570359|50467|||36898106|380|1628|2|50849|
1000009102|202212|46478173|58902|27867920|266|||||59168|
1000009102|202312|37524104|48384|28788465|263|||||48647|
1000009102|202412|43450204|63872|29399473|275|||||64147|
1000009104|202312|||||||||0|
1000009104|202412|||||||||0|
1000009108|202312|1572616|1970|||||||1970|
1000009108|202412|339042|498|||||||498|
1000009109|202312|||||||||0|
1000009109|202412|||||||||0|
1000009119|202212|0|392|||||||392|
1000009119|202312|0|627|||||||627|
1000009119|202412|0|29|||||||29|
1000009122|202212|6171000|7821|17314000|165|8000|1|||7987|
1000009122|202312|4549|5865|18697|171|||||6036|
1000009122|202412|1917000|2818|19196000|180|||||2998|
1000009124|202412|0|10347|||||||10347|
1000009128|202412|||||||||0|
1000009133|202212|166400|211|||||||211|
1000009135|202112|394818|468|||||||468|
1000009135|202212|295930|375|||||||375|
1000009135|202312|85143|110|||||||110|
1000009135|202412|181442|267|||||||267|
1000009138|202112|1622519|1932|||||||1932|
1000009138|202212|15300|19|||||||19|
1000009138|202312|||||||||0|
1000009138|202412|||||||||0|
1000009140|202112|0|648|||||||648|
1000009140|202212|0|693|||||||693|
1000009140|202312|0|693|||||||693|
1000009144|202112|3151000|3736|||||19000|26|3762|
1000009144|202212|3951000|5007|||||19000|26|5033|
1000009144|202312|4216000|5436|||||19000|28|5464|
1000009144|202412|4277000|6287|||||19000|30|6317|
1000009147|202112|0|2228|0|592|||||2820|
1000009147|202212|0|5836|0|355|||||6191|
1000009147|202312|0|5578|0|340|||||5918|
1000009147|202412|0|8566|0|315|||||8881|
1000009148|202112|0|81|||||||81|
1000009148|202212|0|37|||||||37|
1000009148|202312|0|128|||||||128|
1000009148|202412|0|63648|||||0|4151|67799|
1000009155|202112|1184015|1404|10219850|105|||88688|119|1636|
1000009155|202212|826604|1048|6639170|63|||106299|144|1263|
1000009155|202312|435469|561|8349730|76|||69330|99|736|
1000009155|202412|656676|965|15039400|141|||56990|87|1194|
1000009158|202212|0|11754|||||0|3402|15156|
1000009158|202312|0|139|||||||171|
1000009158|202412|0|758|||||0|6115|6873|
1000009161|202112|||12551550|129|||||129|
1000009161|202212|||60070|0|||||263|
1000009161|202312|||53020|0|||||0|
1000009161|202412|11100|16|53020|0|||||16|
1000009174|202312|||||||||0|
1000009174|202412|||||||||0|
1000009179|202112|13000000|15412|||||||15412|
1000009179|202212|13000000|16475|||||||16475|
1000009179|202312|13000000|16762|||||||16762|
1000009200|202112|43500|52|||||||52|
1000009200|202212|43500|55|||||||55|
1000009200|202312|43500|56|||||||56|
1000009200|202412|398520|586|||||||586|
1000009204|202112|30000000|35565|||||||35565|
1000009204|202212|30000000|38019|||||||38019|
1000009204|202312|30000000|38682|||||||38682|
1000009211|202112|1861794|2207|||||||4402|
1000009211|202312|6442388|8307|||||||9995|
1000009211|202412|9971544|14658|||||||15853|
1000009219|202112|78973|94|||||47352|64|158|
1000009219|202212|75123|95|||||||95|
1000009219|202312|73340|95|||||||95|
1000009240|202112|3369|4|76484|1|||||5|
1000009240|202312|||||||||0|
1000009240|202412|||||||||0|
1000009241|202112|489203|580|288266|3|||||588|
1000009241|202212|47000|60|||||||113|
1000009241|202312|470000|607|||||||607|
1000009241|202412|105000|155|||||||155|
1000009249|202312|||||||||0|
1000009249|202412|||||||||0|
1000009265|202312|||||||||0|
1000009265|202412|||||||||0|
1000009267|202312|||||||||0|
1000009267|202412|||||||||0|
1000009303|202312|||||||||0|
1000009303|202412|167040|246|||||||246|
1000009326|202112|12500000|16779|||||||16779|
1000009326|202212|14992651|19000|42509669|405|27161274|4928|12813905|17314|41647|
1000009326|202312|22473470|28977|24377474|222|30051203|5434|12615031|17996|52629|
1000009326|202412|||||||12500000|19109|19109|
1000009373|202312|23852889|30756|||||2469|4|33025|
1000009373|202412|24089542|35412|||||54960|84|35602|
1000009376|202112|0|5|0|5|||0|17364|17386|
1000009376|202212|0|11830|0|68|0|12|0|19349|31260|
1000009376|202312|0|23111|0|79|0|1639|0|20879|45708|
1000009376|202412|0|34253|0|186|0|4226|0|23047|61807|
1000009388|202112|192905|229|||||52047|70|299|
1000009388|202212|17534|22|||||||30|
1000009388|202312|816265|1052|||||||1052|
1000009388|202412|1087570|1599|||||||1599|
1000009393|202112|0|51775|0|557|||||51775|
1000009393|202212|0|13247|0|40|||||13287|
1000009393|202312|0|46408|||||||68711|
1000009393|202412|0|14896|||0|48465|||63361|
1000009394|202112|0|52|0|1948|||||2000|
1000009394|202212|0|84|0|2043|||||2127|
1000009394|202312|0|85|0|3089|||||3174|
1000009394|202412|0|59|0|2461|||||2520|
1000009399|202112|385451|457|||||||457|
1000009399|202312|32160|41|||||||41|
1000009399|202412|||||||||0|
1000009417|202212|21757|28|||||||31|
1000009417|202312|||||||267|0|0|
1000009417|202412|2046|3|||||||3|
1000009429|202112|0|7832|||||0|2983|10815|
1000009429|202212|0|8312|||||0|3254|11566|
1000009429|202312|0|8537|||0|3|0|30|8570|
1000009429|202412|0|10557|||||0|100|10657|
1000009446|202112|3034709|3598|298500|3|||||3601|
1000009446|202212|3910156|4955|||||||4955|
1000009446|202312|4226014|5449|||||||5449|
1000009446|202412|4472086|6574|||||||6574|
1000009449|202112|127406|151|||||||151|
1000009449|202212|200446|254|||||||262|
1000009449|202312|319764|413|||||||421|
1000009449|202412|93444|137|||||||149|
1000009501|202112|0|1028|||||||1028|
1000009501|202212|0|429|||||||429|
1000009501|202312|0|244|||||||244|
1000009501|202412|0|656|||||||656|
1000009502|202112|2279275|2702|171176400|1764|2203830|410|182183|245|5574|
1000009502|202212|1967167|2493|85959600|819|2917945|529|7606|10|3864|
1000009502|202312|3786269|4882|87366900|798|9871894|1785|108746|155|8741|
1000009502|202412|2084788|3065|102517210|960|7453302|1500|64066|98|5698|
1000009503|202112|0|129934|||||0|120540|258797|
1000009503|202212|0|156352|||||0|228997|392231|
1000009503|202312|0|144141|||||0|99600|250146|
1000009503|202412|0|237563|||||0|103264|343662|
1000009504|202112|3316753|3932|7224480|74|||17809|24|4030|
1000009504|202212|3265600|4139|5994000|57|||||4196|
1000009504|202312|1757517|2266|2692000|25|||||2291|
1000009504|202412|2664315|3917|1784320|17|||7526|12|3946|
1000009505|202112|296489|351|||||||351|
1000009505|202312|112561|145|||||||145|
1000009505|202412|399392|587|||||||587|
1000009506|202112|1144472|1356|||||84759|114|1470|
1000009506|202212|4540362|5754|1843000|18|||2286|4|5776|
1000009506|202312|3171615|4089|1690000|15|405861|73|||4177|
1000009506|202412|2610389|3838|1690000|16|||9908|15|3869|
1000009514|202312|53116987|68489|3579000|33|||||68522|
1000009514|202412|16957404|24927|||||1930|3|24930|
1000009524|202212|785164|995|||||114100|154|1149|
1000009524|202312|653264|842|||||||842|
1000009524|202412|254420|374|29800000|279|||||653|
1000009525|202312|||||||||0|
1000009525|202412|||||||||0|
1000009526|202112|0|1242|||||0|1355|2661|
1000009526|202212|0|252|||||0|447|762|
1000009526|202312|0|216|||||0|726|942|
1000009526|202412|0|279|||||0|751|1030|
1000009532|202112|104069|123|41908840|432|||67810262|91024|123|
1000009532|202212|329827|418|||||||418|
1000009532|202312|30932|40|||||||40|
1000009534|202112|0|922|||||0|275|1197|
1000009534|202212|0|669|||||||669|
1000009534|202312|0|3647|||||||3647|
1000009534|202412|0|12130|||||0|150|12280|
1000009535|202112|18507941|21941|8824000|91|||86413|116|22148|
1000009535|202212|14901437|18884|11711000|112|||120933|163|19159|
1000009535|202312|15980393|20605|6412500|59|||1133434|1617|22281|
1000009535|202412|17605422|25880|16683000|156|||205724|315|26351|
1000009537|202112|2367753|2807|||||||2807|
1000009539|202112|2982576|3536|||50568742|9419|523091|702|13657|
1000009539|202212|1022680|1296|||143798157|26091|21586|29|27416|
1000009539|202312|2681532|3458|||189596845|34286|141626|202|37946|
1000009539|202412|2605375|3830|||374620972|75400|71497|109|79339|
1000009540|202112|0|18533|0|20|||||18553|
1000009540|202212|0|24804|0|10|||||24814|
1000009540|202312|0|18774|0|14|||||18788|
1000009540|202412|0|24235|0|1|||||24236|
1000009542|202112|10529236|12482|3463920|36|||3787|5|12523|
1000009542|202212|10581584|13410|||||4552|6|13416|
1000009542|202312|11631867|14998|6387380|58|||12572|18|15074|
1000009542|202412|9471292|13923|9598150|90|||9564|14|14027|
1000009543|202112|28872|34|||||||34|
1000009543|202212|6796|9|||||||9|
1000009543|202312|12000|15|||||||15|
1000009547|202112|8529964|10112|10967040|113|||||10225|
1000009547|202212|9242980|11714|||||86320|117|11831|
1000009547|202312|7283605|9457|||||240175|343|9800|
1000009547|202412|0|3419|0|19527|||||23096|
1000009554|202312|||||||||0|
1000009554|202412|||||||||0|
1000009559|202112|45234|54|||||||54|
1000009559|202312|||||||||0|
1000009560|202112|2050000|2430|||||||2430|
1000009560|202212|1680000|2129|||||||2129|
1000009567|202112|9121132|10813|||||||10813|
1000009567|202212|5614145|7115|||||||7115|
1000009567|202312|17862640|23443|||||15730|22|23465|
1000009567|202412|35102977|51601|||||||51601|
1000009568|202212|66140|84|||||2560|3|87|
1000009568|202312|111897|145|||||||145|
1000009568|202412|40984|60|||||2561|4|64|
1000009570|202212|||||3153510|572|||572|
1000009570|202312|||||3009852|572|||572|
1000009570|202412|||||3009852|606|||606|
1000009575|202112|624065|740|||||||740|
1000009575|202212|685520|869|||||831042|1123|1992|
1000009575|202312|310594|400|||||800369|1142|1542|
1000009575|202412|1524227|2241|||||875607|1339|3580|
1000009582|202212|0|183|0|4670|0|444|||5353|
1000009582|202312|0|35034|0|10933|0|51056|0|6587|103647|
1000009588|202112|0|15|||||||15|
1000009588|202212|0|60|||||||60|
1000009588|202312|0|178|||||||178|
1000009588|202412|0|184|||||||184|
1000009595|202112|209538|281|||||1000000|1186|1467|
1000009595|202212|||||||12696|17|17|
1000009595|202312|5308|7|||||87981|126|133|
1000009595|202412|886663|1303|||||93919|144|1447|
1000009598|202312|||||||||0|
1000009598|202412|||||||||0|
1000009599|202112|27270|32|||||||32|
1000009607|202312|||||||280103|400|400|
1000009607|202412|||||||81018|124|124|
1000009610|202112|2983358|3537|||||||3537|
1000009610|202212|1610784|2041|||||||2041|
1000009610|202312|0|943|||||||943|
1000009610|202412|0|917|||||||917|
1000009624|202112|0|28094|0|1868|||||39522|
1000009624|202212|0|40782|0|3317|||||54369|
1000009624|202312|0|8932|0|3987|||||22911|
1000009624|202412|0|4153|0|2756|||||16767|
1000009624|202512|0|4391|0|1589|||||16490|
1000009625|202112|186612|221|||||||221|
1000009630|202312|||||||||0|
1000009630|202412|||||||||0|
1000009631|202412|||||||||0|
1000009636|202112|56710|67|7417128|77|||||144|
1000009636|202212|75545|96|3481357|33|||||129|
1000009636|202312|28700|37|1881760|17|||||54|
1000009639|202312|||||||||0|
1000009639|202412|||||||||0|
1000009647|202312|||||||||0|
1000009647|202412|||||||||0|
1000009649|202112|3089677|3663|16000000|165|||||3828|
1000009649|202212|2533557|3210|||||||3210|
1000009649|202312|1867717|2408|||||||2408|
1000009649|202412|2645907|3890|||||||3890|
1000009655|202112|1780199|2110|738730562|7611|||1353768|1817|11538|
1000009655|202212|1767317|2240|552984864|5271|||1118952|1512|9023|
1000009655|202312|1945414|2532|304234109|2763|||3780194|5351|10646|
1000009660|202112|0|3184|||||||3184|
1000009660|202212|0|1107|||||||1107|
1000009660|202312|0|1634|||||0|1|1635|
1000009660|202412|0|2329|||||||2329|
1000009670|202112|137000|163|||||||163|
1000009679|202312|||||||||0|
1000009679|202412|||||||||0|
1000009683|202112|460395|546|||||||546|
1000009683|202212|662599|840|||||||840|
1000009683|202412|421328|619|||||||619|
1000009694|202312|||||||869599|1241|1241|
1000009694|202412|||||||1582241|2419|2419|
1000009695|202112|20095|24|||||||24|
1000009704|202112|0|57188|||||0|826|58437|
1000009704|202212|0|49818|||||0|9861|60475|
1000009704|202312|0|5947|0|4|||0|10648|18868|
1000009704|202412|0|11866|0|18|||0|11712|25152|
1000009709|202312|||||||||0|
1000009709|202412|1182841|1739|255000|2|||||1741|
1000009721|202112|0|9|0|301|||0|1697|2007|
1000009721|202212|0|28|0|280|||0|713|1021|
1000009721|202312|||||0|3|0|143|146|
1000009721|202412|||0|130|||||130|
1000009743|202312|||||||||0|
1000009743|202412|||||||||0|
1000009747|202112|43380|51|||||||51|
1000009747|202212|45493|54|||||||54|
1000009747|202312|73057|94|||||||94|
1000009747|202412|65174|95|||||||95|
1000009749|202112|3111399|3689|41908840|432|||67810262|91024|95171|
1000009749|202212|1895912|2403|88765439|846|||27936527|37748|40999|
1000009749|202312|4200881|5417|11850000|108|||499543|713|6238|
1000009749|202412|5013650|7370|||162302|33|531326|812|8233|
1000009754|202312|||||||||0|
1000009754|202412|||||||||0|
1000009759|202112|||||||||1|
1000009759|202212|0|473|||||||474|
1000009771|202312|||||||||0|
1000009771|202412|||||||||0|
1000009772|202112|1582993|1877|||||171070|230|2107|
1000009772|202212|1149219|1456|392150|4|||256906|347|1807|
1000009772|202312|1432600|1847|292500|3|||||1850|
1000009772|202412|363997|535|124500|1|||231594|354|891|
1000009784|202312|||||||||0|
1000009784|202412|||||||||0|
1000009786|202312|||||||||0|
1000009786|202412|||||||||0|
1000009820|202112|0|71085|||||0|190|71275|
1000009820|202212|0|92324|||||0|243|92567|
1000009820|202312|0|93150|||||0|23|93173|
1000009820|202412|0|108564|||||0|198|108762|
1000009829|202112|1924646|2282|||||||2282|
1000009829|202312|||||||||0|
1000009829|202412|||||||||0|
1000009844|202112|1434705|1701|||||||1701|
1000009844|202212|2139505|2712|||||||2712|
1000009844|202312|1677570|2163|||||||2163|
1000009870|202412|||||||||0|
1000009894|202112|1180393|1399|||||583079|783|2182|
1000009894|202212|559425|709|||||950930|1285|1994|
1000009894|202312|859914|1109|||||||1109|
1000009894|202412|1096955|1646|||||||1646|
1000009898|202212|35325|44|||||||44|
1000009907|202312|9001|12|||||||43|
1000009907|202412|||||||||2|
1000009976|202112|6308442|7479|||||||7479|
1000009976|202212|9565649|12239|||||||12239|
1000009976|202312|11478761|14801|||||||14801|
1000009976|202412|10144756|14913|||||||14913|
1000009981|202112|883424|1047|200413634|2065|||||3112|
1000009981|202212|528902|670|104308784|994|||||1664|
1000009981|202312|1100661|1419|166017620|1515|||||2934|
1000009981|202412|479057|704|222573207|2084|||||2788|
1000010001|202112|5428030|6435|||||||6435|
1000010001|202212|7478775|9478|||||||9478|
1000010001|202312|8033793|10359|||||||10359|
1000010001|202412|7678582|11288|||||||11288|
1000010025|202112|1029570|1221|||||128312|172|1393|
1000010025|202212|1741538|2207|||40590|7|18844|25|2239|
