V_BZNO|LA_XPO_AM_2021_1|DME_AM_2021_1|TOT_SEL_AM_2021_1|LA_XPO_AM_2021_2|DME_AM_2021_2|TOT_SEL_AM_2021_2|LA_XPO_AM_2021_3|DME_AM_2021_3|TOT_SEL_AM_2021_3|LA_XPO_AM_2021_4|DME_AM_2021_4|TOT_SEL_AM_2021_4|LA_XPO_AM_2022_1|DME_AM_2022_1|TOT_SEL_AM_2022_1|LA_XPO_AM_2022_2|DME_AM_2022_2|TOT_SEL_AM_2022_2|LA_XPO_AM_2022_3|DME_AM_2022_3|TOT_SEL_AM_2022_3|LA_XPO_AM_2022_4|DME_AM_2022_4|TOT_SEL_AM_2022_4|LA_XPO_AM_2023_1|DME_AM_2023_1|TOT_SEL_AM_2023_1|LA_XPO_AM_2023_2|DME_AM_2023_2|TOT_SEL_AM_2023_2|LA_XPO_AM_2023_3|DME_AM_2023_3|TOT_SEL_AM_2023_3|LA_XPO_AM_2023_4|DME_AM_2023_4|TOT_SEL_AM_2023_4|LA_XPO_AM_2024_1|DME_AM_2024_1|TOT_SEL_AM_2024_1|LA_XPO_AM_2024_2|DME_AM_2024_2|TOT_SEL_AM_2024_2|LA_XPO_AM_2024_3|DME_AM_2024_3|TOT_SEL_AM_2024_3|LA_XPO_AM_2024_4|DME_AM_2024_4|TOT_SEL_AM_2024_4|LA_XPO_AM_2025_1|DME_AM_2025_1|TOT_SEL_AM_2025_1|LA_XPO_AM_2025_2|DME_AM_2025_2|TOT_SEL_AM_2025_2|LA_XPO_AM_2025_3|DME_AM_2025_3|TOT_SEL_AM_2025_3|LA_XPO_AM_2025_4|DME_AM_2025_4|TOT_SEL_AM_2025_4|
1000015565||||||||||0|7586|7586||||||||||0|9570|9570||||||||||0|9775|9775|||||||||||||||||||||||||
1000015573||||||||||0|15565|15565|||||||||||||||||||||||||||||||||||||||||||||||||
1000015637|||||||||||||||||||4715|30946|35661|5599|42527|48126|542|8654|9196|979|22990|23969|2158|34644|36802|4203|41787|45990|820|5392|6212|2095|13379|15474|3713|18976|22689|5099|25237|30336|0|9894|9894|0|20715|20715|0|27872|27872|0|38391|38391|
1000015851||||||||||||||||||||||||||||||||||0|0|0|||||||||||||0|3094|3094||||||||||
1000015998||||||||||0|58076|58076|||||||||||||||||||||||||||||||||||||||||||||||||
1000016215||||||||||0|5668|5668|||||||||||||||||||||||||||||||||||||||||||||||||
1000016389||||||||||||||||||||||0|3430|3430|||||||||||||||||||||||||||||||||||||
1000016395||||||||||||||||||||||||||||||||||0|2361|2361|||||||||||||||||||||||||
1000016410||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|16741|16741|
1000016758||||||||||||||||||||||0|1862|1862||||||||||0|2002|2002|||||||||||||||||||||||||
1000016961||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|65964|65964|
1000017025||||||||||0|262200|262200||||||||||0|303343|303343||||||||||0|254860|254860|||||||||||||||||||||||||
1000017053||||||||||0|103862|103862||||||||||0|160277|160277||||||||||0|170383|170383||||||||||0|180728|180728||||||||||0|175562|175562|
1000017102||||||||||||||||||||||0|20911|20911||||||||||0|25354|25354||||||||||0|28031|28031||||||||||0|30110|30110|
1000017340||||||||||||||||||||||||||||||||||0|2100|2100|||||||||||||||||||||||||
1000017467||||||||||0|2439|2439|||||||||||||||||||||||||||||||||||||||||||||||||
1000017689||||0|34153|34153||||0|87939|87939|0|36076|36076|0|65786|65786|0|91073|91073|0|117458|117458|0|23878|23878|0|58328|58328|0|89784|89784|0|119845|119845|0|19778|19778|0|36543|36543|0|50444|50444|0|65672|65672|0|13332|13332|0|36409|36409|0|57090|57090|0|76878|76878|
1000017801||||||||||0|1252|1252||||||||||0|980|980||||||||||0|602|602|||||||||||||||||||||||||
1000017831||||||||||0|2043|2043|||||||||||||||||||||||||||||||||||||||||||||||||
1000018210|528229|156432|684661|1124694|282622|1407316|1676270|350396|2026666|2402587|484625|2887212|663239|212720|875959|1391440|419955|1811395|2035871|657793|2693664|2853911|862950|3716861|712558|196603|909161|1552879|389653|1942532|2350081|586252|2936333|3215746|823320|4039066|801682|198812|1000494|1746010|383546|2129556|2744492|462732|3207224|4126046|504003|4630049|1116800|67023|1183823|2206963|211308|2418271|3438738|279883|3718621||||
1000018328|26992|150474|177466|60661|364620|425281|97291|589496|686787|135106|829727|964833|35349|240030|275379|74407|514321|588728|120442|789596|910038|166379|1076096|1242475|44015|237890|281905|88065|472285|560350|122996|731206|854202|164964|993034|1157998|46054|224277|270331|93122|457453|550575|138593|669840|808433|184900|877935|1062835|42097|203757|245854|87672|398999|486671|128568|619708|748276|164488|857240|1021728|
1000018461||||||||||0|2371|2371|||||||||||||||||||||||||||||||||||||||||||||||||
1000018467||||||||||0|33463|33463||||||||||0|41407|41407||||||||||0|44224|44224||||||||||0|33792|33792||||||||||0|40811|40811|
1000018519||||||||||0|6986|6986|||||||||||||||||||||||||||||||||||||||||||||||||
1000018529||||||||||||||||||||||||||||||||||0|1101|1101|||||||||||||||||||||||||
1000018617||||||||||0|3379|3379||||||||||0|2566|2566||||||||||0|2706|2706|||||||||||||||||||||||||
1000018834||||||||||||||||||||||0|1749|1749||||||||||0|1970|1970|||||||||||||||||||||||||
1000018890|420197|792165|1212362|913883|1984946|2898829|1381810|3059481|4441291|1892878|4522210|6415088|482490|895617|1378107|1594351|1454906|3049257|1715277|2870729|4586006|2553397|4627985|7181382|1010553|1027363|2037916|1710719|2235112|3945831|2382978|3544309|5927287|3357430|6001576|9359006|971891|876449|1848340|2139766|2494545|4634311|3605753|3958307|7564060|5784755|6604323|12389078|3894899|1589322|5484221|7888933|3906247|11795180|13203684|5077982|18281666|17634493|9068408|26702901|
1000018907||||||||||0|10640|10640||||||||||0|9125|9125||||||||||0|5330|5330|||||||||||||||||||||||||
1000018958|51908|62632|114540|119036|165651|284687|166088|237215|403303|236480|362519|598999|69327|108516|177843|139715|224592|364307|213919|326111|540030|315526|448717|764243|74394|124953|199347|151674|236719|388393|244885|331145|576030|309280|545104|854384|98499|194866|293365|159604|420246|579850|289990|585946|875936|408268|793937|1202205|56535|261647|318182|165242|540641|705883|233755|769473|1003228|297287|1073771|1371058|
1000019055||||||||||0|1667|1667|0|1667|1667|0|1600|1600|0|2376|2376|0|2873|2873|0|1198|1198|0|1397|1397|0|1548|1548|0|2089|2089|0|818|818|0|1104|1104|0|1293|1293|0|1676|1676|||||||||||||
1000019407||||||||||0|9409|9409|||||||||||||||||||||||||||||||||||||||||||||||||
1000019557||||||||||0|1800|1800|||||||||||||||||||||||||||||||||||||||||||||||||
1000020081||||||||||||||||||||||||||||||||||||||||||||||0|4617|4617|||||||||||||
1000020223||||||||||||||||||||||||||||||||||0|76698|76698|||||||||||||||||||||||||
1000020253||||||||||0|67226|67226||||||||||||||||||||||||||||||||||0|51217|51217||||||||||0|49819|49819|
1000020369||||||||||||||||||||||||||||||||||||||||||||||0|31238|31238|||||||||||||
1000020436||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|100|100|
1000020464||||||||||0|15787|15787||||||||||0|19471|19471||||||||||0|25005|25005||||||||||||||||||||||0|26809|26809|
1000020488||||||||||||||||||||||0|49750|49750||||||||||0|51343|51343|||||||||||||||||||||||||
1000020571||||||||||0|1187|1187|||||||||||||||||||||||||||||||||||||||||||||||||
1000020628||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|6666|6666|
1000020633||||||||||||||||||||||||||||||||||0|2413|2413|||||||||||||||||||||||||
1000020643||||||||||||||||||||||||||||||||||||||||||||||0|0|0||||||||||0|209608|209608|
1000020688||||||||||0|2004|2004|||||||||||||||||||||||||||||||||||||||||||||||||
1000020750||||||||||||||||||||||||||||||||||0|3118|3118||||||||||0|3035|3035|||||||||||||
1000021066||||||||||0|2602|2602|||||||||||||||||||||||||||||||||||||||||||||||||
1000021442||||||||||0|7959|7959|||||||||||||||||||||||||||||||||||||||||||||||||
1000022093||||||||||0|10707|10707||||||||||0|12232|12232||||||||||0|11519|11519|||||||||||||||||||||||||
1000022283||||||||||0|1029|1029||||||||||0|1029|1029||||||||||0|1017|1017|||||||||||||||||||||||||
1000022498||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|2300|2300|
1000022715||||||||||||||||||||||0|3000|3000||||||||||0|3000|3000|||||||||||||||||||||||||
1000022919||||||||||||||||||||||||||||||||||||||||||||||0|55554|55554|||||||||||||
1000022997||||||||||0|3596|3596||||||||||||||||||||||0|3404|3404|||||||||||||||||||||||||
1000023238||||||||||0|1211|1211||||||||||||||||||||||0|4830|4830|||||||||||||||||||||||||
1000023494||||||||||0|25682|25682||||||||||0|31355|31355||||||||||0|34758|34758||||||||||0|27598|27598||||||||||0|23063|23063|
1000023610||||||||||||||||||||||||||||||||||0|9704|9704|||||||||||||||||||||||||
1000023625||||||||||||||||||||||0|3916|3916|||||||||||||||||||||||||||||||||||||
1000023741||||||||||||||||||||||||||||||||||||||||||||||0|21330|21330|||||||||||||
1000023756||||||||||||||||||||||||||||||||||||||||||||||0|30374|30374|||||||||||||
1000024171||||||||||0|4666|4666||||||||||||||||||||||0|5838|5838|||||||||||||||||||||||||
1000024305||||||||||||||||||||||0|269045|269045|||||||||||||||||||||||||||||||||||||
1000024362||||||||||||||||||||||0|29445|29445|||||||||||||||||||||||||||||||||||||
1000026215||||||||||0|7452|7452||||||||||0|11621|11621|||||||||||||||||||||||||||||||||||||
1000025140||||||||||0|3616|3616||||||||||0|2683|2683||||||||||0|2210|2210|||||||||||||||||||||||||
1000025275||||||||||0|3161|3161||||||||||0|3610|3610||||||||||0|4516|4516|||||||||||||||||||||||||
1000025816||||||||||||||||||||||0|18134|18134||||||||||0|18352|18352|||||||||||||||||||||||||
1000019287||||||||||0|439|439||||||||||0|936|936|||||||||||||||||||||||||||||||||||||
1000026023||||||||||0|3411|3411||||||||||0|250|250|||||||||||||||||||||||||||||||||||||
1000025848||||||||||0|102668|102668||||||||||0|107234|107234||||||||||0|120162|120162||||||||||19198|112617|131815|5614|29435|35049|7895|62044|69939|8687|90689|99376|11515|118830|130345|
1000025203||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|27352|27352|
1000012238||||||||||0|25537|25537||||||||||0|32636|32636||||||||||0|34484|34484||||||||||0|37451|37451||||||||||0|36386|36386|
1000025426||||||||||||||||||||||0|3914|3914|||||||||||||||||||||||||||||||||||||
1000027136||||||||||||||||||||||0|16522|16522|||||||||||||||||||||||||||||||||||||
1000008377||||||||||||||||||||||0|21332|21332|||||||||||||||||||||||||||||||||||||
1000026092||||||||||0|375|375||||||||||0|999|999||||||||||0|1567|1567|||||||||||||||||||||||||
1000025068|||||||||||||||||||139041|42551|181592|195561|61890|257451|53624|21442|75066|106448|44640|151088|150487|62277|212764|231471|73515|304986|105343|17063|122406|213437|25571|239008|275185|29318|304503|290980|31093|322073|14477|1832|16309|49791|4721|54512|74974|8649|83623|100395|10417|110812|
1000021797||||||||||||||||||||||0|23971|23971|||||||||||||||||||||||||||||||||||||
1000024898||||||||||||||||||||||0|25477|25477||||||||||0|30717|30717||||||||||0|46523|46523||||||||||0|36411|36411|
1000028811||||||||||0|12804|12804||||||||||0|9004|9004||||||||||||||||||||||0|15055|15055|||||||||||||
1000026503|0|41066|41066|0|86894|86894|0|128987|128987|0|179555|179555|0|52154|52154|0|104320|104320|0|155188|155188|0|205744|205744|0|40503|40503|0|80258|80258|0|123728|123728|0|167632|167632|0|43831|43831|0|88102|88102|||||||||||||||||||
1000025230||||||||||||||||||||||0|9842|9842||||||||||0|8353|8353|||||||||||||||||||||||||
1000028006||||||||||||||||||||||0|20387|20387||||||||||0|35278|35278|||||||||||||||||||||||||
1000026647||||||||||0|27807|27807||||||||||||||||||||||0|42043|42043||||||||||0|45769|45769||||||||||0|44498|44498|
1000027394|0|591176|591176|0|1210340|1210340|0|1840965|1840965|0|2452990|2452990|0|727214|727214|0|1493605|1493605|0|2196463|2196463|0|2878558|2878558|0|669521|669521|0|1393372|1393372|0|2105096|2105096|0|2791629|2791629|0|710348|710348|0|1464831|1464831|0|2233141|2233141|0|3013765|3013765|0|639464|639464|0|1257615|1257615|0|1837920|1837920|0|2408421|2408421|
1000006774||||||||||0|2630|2630|||||||||||||||||||||||||||||||||||||||||||||||||
1000022454||||||||||0|1236|1236||||||||||0|1482|1482||||||||||0|1567|1567||||||||||0|1609|1609||||||||||0|1545|1545|
1000027642||||||||||0|2316|2316|||||||||||||||||||||||||||||||||||||||||||||||||
1000008155|0|254519|254519|0|687043|687043|0|1060321|1060321|0|1232302|1232302|0|208658|208658|0|408492|408492|0|691586|691586|0|1011485|1011485|0|150358|150358|0|285006|285006|0|464920|464920|0|690338|690338|0|113833|113833|0|268735|268735|0|453322|453322|0|748177|748177|0|124198|124198|0|366366|366366|0|634805|634805|0|909796|909796|
1000028031||||||||||0|2700|2700|||||||||||||||||||||||||||||||||||||||||||||||||
1000028227||||||||||0|9449|9449||||||||||0|9855|9855||||||||||0|20432|20432|||||||||||||||||||||||||
1000027951||||||||||||||||||||||||||||||||||0|41333|41333|||||||||||||||||||||||||
1000030173||||||||||||||||||||||81948|25082|107030|19107|7145|26252|35196|14810|50006|55470|20444|75914|65697|28533|94230|13674|6070|19744|25773|11148|36921|42134|16321|58455|60114|21265|81379|13105|3215|16320|0|36803|36803|0|61073|61073|0|94230|94230|
1000027119||||||||||0|10062|10062||||||||||0|15406|15406||||||||||0|11452|11452|||||||||||||||||||||||||
1000030784||||||||||||||||||||||0|86|86|||||||||||||||||||||||||||||||||||||
1000030435||||||||||0|6851|6851||||||||||0|7591|7591||||||||||0|7890|7890||||||||||0|7451|7451||||||||||0|7933|7933|
1000029003||||||||||||||||||||||0|1580|1580||||||||||0|0|0|||||||||||||||||||||||||
1000027037||||||||||0|1521|1521||||||||||0|2135|2135||||||||||0|2653|2653|||||||||||||||||||||||||
1000026901||||||||||0|3000|3000|||||||||||||||||||||||||||||||||||||||||||||||||
1000026904||||||||||||||||||||||0|3346|3346||||||||||0|3806|3806|||||||||||||||||||||||||
1000026192||||||||||0|9479|9479||||||||||0|13002|13002||||||||||0|761|761|||||||||||||||||||||||||
1000029378||||||||||0|532|532||||||||||0|1801|1801||||||||||0|1801|1801|||||||||||||||||||||||||
1000028335||||||||||||||||||||||||||||||||||||||||||||||0|300|300|||||||||||||
1000001041||||||||||0|7654|7654||||||||||0|6528|6528||||||||||0|5808|5808|||||||||||||||||||||||||
1000004686||||||||||||||||||||||||||||||||||0|1800|1800|||||||||||||||||||||||||
1000019334||||||||||0|14487|14487||||||||||0|25214|25214|||||||||||||||||||||||||||||||||||||
1000004305||||||||||||||||||||||||||||||||||0|37925|37925|||||||||||||||||||||||||
1000015021||||||||||0|11912|11912||||||||||0|14252|14252||||||||||0|15120|15120||||||||||0|15784|15784||||||||||0|16150|16150|
1000020703||||||||||0|5421|5421||||||||||0|5212|5212|||||||||||||||||||||||||||||||||||||
1000015254||||||||||||||||||||||0|123608|123608||||||||||||||||||||||0|211569|211569||||||||||0|1224054|1224054|
1000027368||||||||||||||||||||||0|195117|195117|||||||||||||||||||||||||||||||||||||
1000004257||||||||||||||||||||||0|26559|26559||||||||||0|25249|25249|||||||||||||||||||||||||
1000011666||||||||||0|2326|2326||||||||||0|2193|2193||||||||||0|1884|1884|||||||||||||||||||||||||
1000029679|||||||||||||||||||||||||||||||||||||||||||||||||||||||0|800|800||||
1000030306||||||||||0|609046|609046||||||||||0|180924|180924||||||||||||||||||||||148831|133966|282797|40052|35054|75106|87662|84871|172533|124605|135518|260123|190538|212811|403349|
1000031887||||||||||||||||||||||||||||23459|407020|430479|94166|1415310|1509476|175592|2456512|2632104|88071|839186|927257|167435|1699987|1867422|242844|2463134|2705978|318302|3209224|3527526|93923|631626|725549|218428|1400780|1619208|285428|2102995|2388423|399992|2803439|3203431|
1000031527||||||||||||||||||||||0|3629|3629||||||||||0|5444|5444|||||||||||||||||||||||||
1000008455||||||||||0|41502|41502||||||||||0|44183|44183||||||||||0|35483|35483||||||||||0|38032|38032||||||||||0|35746|35746|
1000008494||||||||||0|4830|4830||||||||||0|5489|5489||||||||||0|5489|5489||||||||||0|9532|9532||||||||||0|9532|9532|
1000005773|5964|2076|8040|9628|8604|18232|18991|6637|25628|26787|8489|35276|9279|1573|10852|17798|2634|20432|25678|3798|29476|31732|5447|37179|4340|1148|5488|9667|1915|11582|16523|2926|19449|21797|3908|25705|7161|843|8004|16030|2051|18081|24432|3238|27670|33499|4714|38213|6649|853|7502|13338|1825|15163|19295|2944|22239|28301|4005|32306|
1000009408||||||||||0|10321|10321||||||||||0|14769|14769||||||||||0|13238|13238||||||||||0|20036|20036||||||||||0|14421|14421|
1000008738||||||||||0|46749|46749||||||||||0|47221|47221||||||||||0|150832|150832||||||||||0|155217|155217||||||||||0|65035|65035|
1000007835||||||||||0|1683418|1683418||||||||||0|1804073|1804073||||||||||0|1902959|1902959||||||||||0|1965592|1965592|||||||||||||
1000024613||||||||||||||||||||||||||||||||||||||||||||||0|13000|13000|||||||||||||
1000023993||||||||||0|7414|7414||||||||||0|7000|7000||||||||||0|7439|7439|||||||||||||||||||||||||
1000024188||||||||||0|337|337||||||||||0|927|927||||||||||0|1374|1374|||||||||||||||||||||||||
1000010025|0|12214|12214|18305|6278|24583|26114|7724|33838|36313|9611|45924|12914|2458|15372|25483|5349|30832|37814|7135|44949|51472|9057|60529|15341|3347|18688|29971|6822|36793|42329|9072|51401|56791|11621|68412|16022|3700|19722|31561|7569|39130|45252|10303|55555|59531|13061|72592|15049|5214|20263|29281|10346|39627|40149|14115|54264|51334|17473|68807|
1000007806|0|459907|459907|0|921563|921563|0|1403260|1403260|0|1923678|1923678|0|520489|520489|0|1031789|1031789|0|1554217|1554217|0|2114870|2114870|0|548338|548338|0|1099770|1099770|0|1671303|1671303|0|2269615|2269615|0|604394|604394|0|1203799|1203799|0|1812166|1812166|0|2456108|2456108|0|600129|600129|0|1205016|1205016|0|1830618|1830618|0|2516235|2516235|
1000024137||||||||||||||||||||||0|3250|3250||||||||||||||||||||||0|4270|4270|||||||||||||
1000010665||||||||||0|4935|4935||||||||||0|3476|3476|||||||||||||||||||||||||||||||||||||
1000014018||||||||||0|7800|7800|||||||||||||||||||||||||||||||||||||||||||||||||
1000005175||||||||||0|5260|5260|||||||||||||||||||||||||||||||||||||||||||||||||
1000014027||||||||||0|45060|45060|||||||||||||||||||||||||||||||||||||||||||||||||
1000031562||||||||||||||||||||||0|30946|30946||||||||||0|65985|65985||||||||||0|57719|57719||||||||||0|87315|87315|
1000015204||||||||||0|30643|30643|||||||||||||||||||||||||||||||||||||||||||||||||
1000009598||||||||||0|15051|15051||||||||||0|13933|13933||||||||||0|15198|15198||||||||||0|13232|13232|||||||||||||
1000013095||||||||||0|23677|23677|||||||||||||||||||||||||||||||||||||||||||||||||
1000005120||||||||||0|42793|42793|||||||||||||||||||||||||||||||||||||||||||||||||
1000000029|0|1197136|1197136|0|1916239|1916239|0|2558909|2558909|0|3763316|3763316|0|1749861|1749861|0|2784953|2784953|0|3888101|3888101|0|5789105|5789105|0|2135648|2135648|0|3181055|3181055|0|4135045|4135045|0|5664041|5664041|0|1755609|1755609|0|2746452|2746452|0|3703315|3703315|0|5120527|5120527|0|1814087|1814087|0|2914284|2914284|0|3829132|3829132|0|5275461|5275461|
1000000049|0|130050|130050|0|309593|309593|0|457703|457703|0|631606|631606|0|149577|149577|0|108201|108201|0|484121|484121|0|646040|646040|0|139666|139666|0|315022|315022|0|469999|469999|0|631382|631382|0|140395|140395|0|323065|323065|0|473550|473550|0|628348|628348|0|133269|133269|0|310778|310778|0|466280|466280|0|617068|617068|
1000000071|0|35431|35431|0|71893|71893|0|110798|110798|0|155229|155229|0|42238|42238|0|84246|84246|0|128917|128917|0|174112|174112|0|35227|35227|0|73948|73948|0|108285|108285|0|145721|145721|0|36140|36140|0|71005|71005|0|103272|103272|0|136966|136966|0|28819|28819|0|59357|59357|0|90819|90819|0|126172|126172|
1000000084|2874|7783|10657|6618|14735|21353|9382|20813|30195|12452|29188|41640|4355|7103|11458|7679|16306|23985|9963|24495|34458|13346|32669|46015|3478|11979|15457|7391|21008|28399|12079|29681|41760|13664|39710|53374|4156|11003|15159|6887|21202|28089|10022|30321|40343|13227|39944|53171|2493|9137|11630|4165|17230|21395|5615|27142|32757|8236|36102|44338|
1000000095|0|686892|686892|0|1609809|1609809|0|2471092|2471092|0|3538943|3538943|0|910416|910416|0|1835145|1835145|0|2703781|2703781|0|3719326|3719326|0|800387|800387|0|1706858|1706858|0|2511923|2511923|0|3436688|3436688|0|821735|821735|0|962521|962521|0|1562622|1562622|0|2272756|2272756|0|553898|553898|0|1155812|1155812|0|1767984|1767984|0|2431709|2431709|
1000000102||||||||||0|156319|156319||||||||||0|169626|169626||||||||||0|164542|164542||||||||||0|145081|145081||||||||||0|124529|124529|
1000000105|600|26784|27384|850|56161|57011|959|85885|86844|1381|118365|119746|150|33101|33251|192|65300|65492|229|95426|95655|264|126318|126582|31|32377|32408|72|67879|67951|157|99919|100076|204|135169|135373|8|37526|37534|50|75127|75177|105|114722|114827|123|156340|156463|8|41496|41504|42|86485|86527|91|132069|132160|316|175179|175495|
1000000128|0|41443|41443|0|98619|98619|0|125728|125728|0|186443|186443|0|50640|50640|0|77795|77795|0|65145|65145|0|209404|209404|0|32644|32644|0|89921|89921|0|127748|127748|0|193420|193420|0|40923|40923|0|66455|66455|0|99241|99241|0|164582|164582|0|43104|43104|0|86086|86086|0|124861|124861|0|187759|187759|
