V_BZNO|CRINF_RLR_DSC|CRDBD_RSNC|CRDBD_OCU_YY|SUM(CRDBD_RSN_AM)|SUM(CRDBD_OVD_AM)|MAX(CRDBD_RLS_OCU_DT)|MAX(CRDBD_RLS_RSNC)|
가상_사업자번호|신용정보관련인구분코드 |신용불량사유코드 |신용불량발생일자 |신용불량사유금액 |신용불량연체금액 |신용불량해제발생일자 |신용불량해제사유코드 |
1000019184|7|104|202402|18333|18333|0|0|
1000019185|7|104|202501|7354|7354|0|0|
1000019185|7|101|202502|883806|302784|0|0|
1000019185|7|101|202503|200000|10000|0|0|
1000019185|7|101|202507|128000|80500|0|0|
1000019185|7|101|202509|57441|57441|0|0|
1000019209|7|105|202405|5866|5866|20260330|4|
1000019212|7|202|202203|221144|220771|0|0|
1000019212|7|101|202204|30296|28204|0|0|
1000019212|7|101|202205|1694|1694|0|0|
1000019212|7|101|202206|50491|50491|0|0|
1000019225|7|101|202509|149236|26800|0|0|
1000019225|7|104|202509|2407|2407|0|0|
1000019241|7|101|202208|745000|100002|0|0|
1000019241|7|104|202208|72653|70122|20251128|16|
1000019241|7|101|202209|1718250|281029|0|0|
1000019241|7|201|202209|190986|190986|0|0|
1000019241|7|101|202210|468395|468395|0|0|
1000019241|7|201|202210|23528|23528|0|0|
1000019241|7|101|202211|241254|241254|0|0|
1000019241|7|202|202211|1537225|1531807|0|0|
1000019241|7|101|202212|46955|46955|0|0|
1000019269|7|101|202309|253940|52700|0|0|
1000019269|7|101|202310|104100|34700|0|0|
1000019269|7|104|202312|16295|0|20250702|1|
1000019269|7|104|202401|49966|49966|0|0|
1000019269|7|101|202402|71023|66023|0|0|
1000019269|7|101|202502|80000|8000|0|0|
1000019269|7|101|202505|69033|68040|0|0|
1000019281|7|101|202508|129800|17017|0|0|
1000019285|7|101|202303|123865|101665|0|0|
1000019285|7|101|202306|250565|219347|0|0|
1000019292|7|101|202409|691000|133045|0|0|
1000019292|7|104|202412|9662|8623|0|0|
1000019318|7|101|202602|320925|320925|0|0|
1000019323|7|202|202306|546952|546952|0|0|
1000019323|7|101|202309|300338|300338|20251128|16|
1000019334|7|101|202504|630000|630000|0|0|
1000019334|7|101|202505|517909|517909|0|0|
1000019334|7|104|202505|5525|5525|0|0|
1000019363|7|104|202512|19999|19999|0|0|
1000019363|7|101|202601|586660|586660|0|0|
1000019384|7|104|202512|3999|3999|0|0|
1000019386|7|101|202210|700000|70000|0|0|
1000019386|7|101|202211|6669472|20|0|0|
1000019386|7|104|202211|17003|17003|20251128|16|
1000019386|7|101|202212|943050|2|0|0|
1000019386|7|202|202301|1054615|1054615|0|0|
1000019395|7|101|202511|535505|535505|20260305|3|
1000019395|7|104|202511|28712|28712|0|0|
1000019395|7|101|202601|6600|6600|0|0|
1000019407|7|101|202504|683826|413826|20260123|12|
1000019407|7|104|202505|39440|39440|20260123|12|
1000019408|7|101|202209|416776|136778|0|0|
1000019408|7|104|202209|4786|4786|0|0|
1000019408|7|202|202210|283400|283400|0|0|
1000019413|7|104|202409|4241|4241|0|0|
1000019413|7|104|202410|4210|4210|0|0|
1000019413|7|101|202411|652815|122712|0|0|
1000019413|7|104|202411|1750|1750|0|0|
1000019413|7|101|202412|600000|90000|0|0|
1000019413|7|101|202501|141269|2|0|0|
1000019417|7|101|202401|170000|170000|20250602|12|
1000019417|7|101|202402|204000|204000|20250602|12|
1000019419|7|101|202209|26000|24192|0|0|
1000019419|7|101|202210|3167|3167|0|0|
1000019428|7|101|202305|403939|403939|0|0|
1000019428|7|104|202305|2992|2992|0|0|
1000019428|7|101|202306|1249938|379941|0|0|
1000019428|7|104|202306|2934|2934|0|0|
1000019428|7|101|202307|152770|2772|0|0|
1000019428|7|202|202307|734376|734376|0|0|
1000019445|7|104|202601|16907|16907|0|0|
1000019450|7|104|202412|1191|1191|0|0|
1000019450|7|101|202502|8735|8735|0|0|
1000019455|7|101|202408|90000|90000|20250602|12|
1000019455|7|104|202408|9971|9971|20250602|12|
1000019457|7|101|202208|150000|13582|0|0|
1000019457|7|104|202210|12184|12184|0|0|
1000019457|7|101|202304|85000|2|0|0|
1000019466|7|104|202204|1036|1036|0|0|
1000019466|7|101|202206|330000|32428|20251128|16|
1000019494|7|101|202305|90000|9000|0|0|
1000019494|7|104|202305|3491|3491|0|0|
1000019519|7|101|202410|232120|6577|0|0|
1000019536|7|101|202209|293711|293711|0|0|
1000019536|7|104|202209|688|688|0|0|
1000019536|7|101|202301|241853|241853|20251128|16|
1000019565|7|104|202203|2679|2679|0|0|
1000019565|7|101|202204|164000|164000|0|0|
1000019565|7|104|202204|8920|8920|0|0|
1000019565|7|101|202205|205000|20500|0|0|
1000019565|7|101|202206|12500|12500|0|0|
1000019597|7|101|202302|334500|64649|20251128|16|
1000019597|7|101|202305|30838|30838|20251128|16|
1000019597|7|101|202306|299715|298638|20251128|16|
1000019605|7|101|202511|280000|274543|0|0|
1000019606|7|101|202303|280000|36659|0|0|
1000019606|7|104|202303|9927|9927|0|0|
1000019606|7|104|202304|1782|1782|0|0|
1000019606|7|101|202312|650000|2|0|0|
1000019659|7|101|202603|19500|19500|0|0|
1000019662|7|104|202403|5419|5419|0|0|
1000019676|7|101|202512|297000|29700|0|0|
1000019685|7|101|202512|300000|30000|0|0|
1000019685|7|101|202601|219000|39000|0|0|
1000019690|7|101|202301|4107111|104498|0|0|
1000019690|7|104|202302|28258|28258|0|0|
1000019690|7|104|202306|313|313|0|0|
1000019696|7|101|202504|450000|152500|0|0|
1000019696|7|101|202505|187350|187350|0|0|
1000019699|7|101|202312|260000|119492|0|0|
1000019699|7|101|202403|500000|65564|0|0|
1000019699|7|101|202404|100000|15000|0|0|
1000019699|7|101|202406|7689|905|0|0|
1000019710|7|101|202211|10103|10103|20251128|16|
1000019710|7|202|202211|64896|64896|0|0|
1000019710|7|101|202504|660|469|0|0|
1000019712|7|101|202409|30000|30000|20250912|12|
1000019712|7|101|202410|45000|45000|20250912|12|
1000019723|7|104|202212|42424|42424|0|0|
1000019723|7|101|202301|49950|49950|0|0|
1000019723|7|104|202301|6535|6535|0|0|
1000019723|7|101|202302|848760|161827|20251128|16|
1000019723|7|201|202304|194843|194843|0|0|
1000019723|7|101|202306|84386|2|0|0|
1000019730|7|104|202409|61370|61370|0|0|
1000019793|7|104|202303|28971|28971|0|0|
1000019793|7|101|202304|65603|65603|0|0|
1000019793|7|105|202308|15263|13196|0|0|
1000019793|7|101|202311|61364|43644|0|0|
1000019805|7|104|202511|20563|20563|0|0|
1000019805|7|101|202512|399000|128976|0|0|
1000019822|7|101|202308|120201|113305|0|0|
1000019822|7|104|202308|14585|5394|0|0|
1000019822|7|101|202309|145326|145326|0|0|
1000019823|7|101|202512|1320000|1320000|0|0|
1000019823|7|101|202601|4263000|4263000|0|0|
1000019823|7|104|202601|7293|7293|0|0|
1000019823|7|101|202603|70625|70625|0|0|
1000019901|7|202|202203|1432156|1427840|0|0|
1000019901|7|101|202204|303468|303468|0|0|
1000019901|7|104|202204|145221|144754|0|0|
1000019901|7|101|202205|531798|531796|0|0|
1000019901|7|104|202205|65049|65049|20251128|16|
1000019927|7|202|202109|448466|429454|0|0|
1000019927|7|101|202111|64500|56038|0|0|
1000019927|7|202|202111|77793|42450|0|0|
1000019927|7|101|202112|9200|2|0|0|
1000019927|7|202|202112|9276|9227|0|0|
1000019936|7|101|202112|65900|65899|0|0|
1000019936|7|104|202112|484|484|0|0|
1000019936|7|101|202201|35600|35600|0|0|
1000019936|7|101|202202|75000|75000|0|0|
1000019938|7|101|202509|97910|12806|0|0|
1000019938|7|101|202510|107401|2|0|0|
1000019952|7|101|202108|473000|23788|20260415|13|
1000019952|7|104|202108|17500|17297|20260509|13|
1000019952|7|101|202109|151034|150079|0|0|
1000019952|7|202|202110|15107|15107|0|0|
1000019999|7|105|202304|50398|50398|0|0|
1000019999|7|202|202304|928404|927917|0|0|
1000019999|7|105|202305|12464|12464|0|0|
1000020002|7|101|202501|366873|362554|0|0|
1000020002|7|101|202502|234903|234903|0|0|
1000020002|7|104|202502|129|129|0|0|
1000020002|7|101|202505|544082|186482|0|0|
1000020015|7|104|202206|50508|50508|20251128|16|
1000020015|7|101|202207|673816|415689|20251128|16|
1000020015|7|104|202207|70368|70002|0|0|
1000020015|7|101|202208|682300|682300|0|0|
1000020015|7|202|202208|257878|257878|0|0|
1000020015|7|101|202209|88694|88694|0|0|
1000020015|7|202|202209|176300|176300|0|0|
1000020015|7|101|202303|57878|57878|20251128|16|
1000020015|7|105|202310|4896|4896|0|0|
1000020055|7|101|202402|400000|16342|0|0|
1000020055|7|101|202403|500000|92085|0|0|
1000020055|7|202|202403|1227347|1227345|0|0|
1000020055|7|104|202404|9558|2|0|0|
1000020055|7|101|202405|45707|45707|0|0|
1000020055|7|105|202405|45837|45837|0|0|
1000020055|7|101|202406|96308|96308|0|0|
1000020055|7|101|202407|202787|197953|0|0|
1000020072|7|104|202501|104|104|0|0|
1000020072|7|105|202501|95853|95853|0|0|
1000020072|7|101|202502|85000|85000|0|0|
1000020074|7|101|202508|389967|65475|0|0|
1000020074|7|104|202508|70120|70120|0|0|
1000020074|7|101|202509|610236|178850|0|0|
1000020090|7|101|202203|100000|9598|0|0|
1000020090|7|104|202203|17409|6013|0|0|
1000020090|7|202|202203|819372|819372|0|0|
1000020090|7|101|202204|164130|164130|0|0|
1000020091|7|101|202502|256500|8397|0|0|
1000020091|7|104|202503|15521|15521|0|0|
1000020091|7|101|202504|3207|2|0|0|
1000020091|7|104|202504|151|151|0|0|
1000020091|7|101|202506|11335|11335|0|0|
1000020093|7|104|202403|23490|23490|0|0|
1000020093|7|101|202404|1459113|1459113|0|0|
1000020093|7|104|202404|1884|1884|0|0|
1000020103|7|101|202409|23931|19940|0|0|
1000020108|7|104|202602|1772|1772|0|0|
1000020111|7|101|202508|959596|47981|0|0|
1000020111|7|104|202508|3683|3683|0|0|
1000020111|7|101|202509|355200|13708|0|0|
1000020111|7|104|202509|2998|2998|0|0|
1000020126|7|101|202408|875000|243438|0|0|
1000020150|7|104|202508|7349|7349|0|0|
1000020150|7|101|202509|1694557|814557|0|0|
1000020150|7|104|202509|2000|2000|0|0|
1000020152|7|101|202407|661225|108206|0|0|
1000020166|7|101|202403|8400000|329478|0|0|
1000020166|7|101|202404|8585564|585570|0|0|
1000020166|7|104|202404|11538|11538|20260126|12|
1000020166|7|105|202408|62246|62246|0|0|
1000020168|7|101|202403|15100167|13537171|0|0|
1000020168|7|104|202403|67606|67606|0|0|
1000020168|7|104|202404|1122|1122|0|0|
1000020169|7|101|202512|8809912|8809912|0|0|
1000020169|7|101|202601|1400000|1400000|0|0|
1000020207|7|101|202410|400000|397531|0|0|
1000020233|7|202|202111|154802|153290|0|0|
1000020233|7|101|202112|47500|10000|0|0|
1000020233|7|104|202112|27317|24845|0|0|
1000020233|7|202|202112|336051|325119|0|0|
1000020233|7|101|202201|296462|278811|0|0|
1000020233|7|101|202202|25805|25805|0|0|
1000020233|7|205|202202|272350|268420|0|0|
1000020233|7|101|202206|37714|37714|0|0|
1000020247|7|101|202401|300000|14999|0|0|
1000020247|7|101|202402|1373185|878185|0|0|
1000020247|7|104|202402|184860|184834|0|0|
1000020247|7|104|202403|19717|19717|0|0|
1000020247|9|202|202404|2649042|2649042|0|0|
1000020249|7|101|202604|1162359|1162359|0|0|
1000020263|7|104|202312|1096126|1096118|0|0|
1000020263|7|101|202401|140000|140000|0|0|
1000020295|7|101|202406|2173079|2171627|0|0|
1000020295|7|104|202406|38093|38093|0|0|
1000020295|7|101|202407|22015092|21827489|0|0|
1000020295|7|104|202407|270486|270486|0|0|
1000020295|7|104|202408|80419|78672|0|0|
1000020295|7|101|202409|34842|34842|0|0|
1000020295|7|104|202508|7543|7543|0|0|
1000020305|7|101|202304|538869|95153|0|0|
1000020305|7|101|202306|5099726|530218|0|0|
1000020305|7|104|202307|18059|18059|0|0|
1000020306|7|202|202312|943535|801248|0|0|
1000020306|7|104|202401|168318|168318|0|0|
1000020306|7|101|202402|1205494|1175934|0|0|
1000020306|7|104|202402|51184|51184|0|0|
1000020306|7|201|202402|745194|734876|0|0|
1000020306|7|101|202403|522874|363959|0|0|
1000020306|7|201|202403|597177|319774|0|0|
1000020306|7|101|202404|172710|172710|0|0|
1000020335|7|101|202210|470000|470000|0|0|
1000020335|7|104|202210|349555|349554|20251128|16|
1000020335|7|101|202211|5830|5830|0|0|
1000020335|7|104|202212|163977|163977|0|0|
1000020335|7|202|202212|875829|875829|0|0|
1000020335|7|101|202301|266000|264341|0|0|
1000020335|7|101|202302|10000|9999|0|0|
1000020348|7|104|202307|41360|41336|0|0|
1000020348|7|101|202311|181600|181600|0|0|
1000020348|7|101|202409|31178|6565|0|0|
1000020352|7|101|202205|785000|356389|0|0|
1000020352|7|101|202207|3340000|192411|0|0|
1000020352|7|101|202208|606389|308763|0|0|
1000020377|7|101|202601|1839678|1839678|0|0|
1000020388|7|104|202308|19292|19292|0|0|
1000020388|7|101|202309|22440|2|0|0|
1000020388|7|104|202309|6410|6410|0|0|
1000020388|7|101|202310|67000|67000|0|0|
1000020388|7|104|202310|9968|9968|0|0|
1000020394|7|101|202212|218902|176387|20251128|16|
1000020394|7|104|202212|14437|13861|0|0|
1000020394|7|104|202301|5646|5646|0|0|
1000020394|7|202|202302|716418|716418|0|0|
1000020445|7|101|202502|2485000|220000|20260311|7|
1000020445|7|104|202502|55745|55745|0|0|
1000020445|7|101|202503|1066620|105002|0|0|
1000020445|7|101|202504|450000|45000|0|0|
1000020445|7|101|202506|254252|254252|0|0|
1000020445|7|101|202507|60000|34073|0|0|
1000020469|7|101|202211|150000|25200|0|0|
1000020469|7|101|202212|326237|326237|0|0|
1000020469|7|104|202212|152|152|0|0|
1000020469|7|101|202303|84600|77826|0|0|
1000020470|7|101|202503|46561|46561|0|0|
1000020470|7|104|202503|123566|122320|0|0|
1000020480|7|104|202602|4941|4889|0|0|
1000020480|7|104|202603|1972|1972|0|0|
1000020484|7|101|202511|191435|1235|0|0|
1000020484|7|101|202512|133910|133910|0|0|
1000020500|7|101|202510|104133|104133|0|0|
1000020500|7|104|202510|1351|950|0|0|
1000020500|7|101|202512|99999|99999|0|0|
1000020507|7|101|202407|500000|500000|20250701|12|
1000020518|7|101|202202|362000|362000|0|0|
1000020518|7|104|202202|13615|13610|0|0|
1000020518|7|101|202203|2676983|1991983|0|0|
1000020518|7|104|202203|1070|1070|0|0|
1000020518|7|101|202204|280000|280000|0|0|
1000020518|7|202|202204|2274767|2274767|0|0|
1000020551|7|101|202310|406572|64894|0|0|
1000020551|7|101|202311|785000|210354|0|0|
1000020551|7|104|202311|810|809|0|0|
1000020551|7|101|202312|529798|529798|0|0|
1000020551|7|104|202312|4769|4769|0|0|
1000020551|7|101|202401|70968|70968|0|0|
1000020551|7|105|202407|330|330|0|0|
1000020554|7|104|202603|5866|5866|0|0|
1000020565|7|101|202111|1000000|100000|0|0|
1000020565|7|101|202202|207000|52493|0|0|
1000020565|7|101|202307|672210|95771|0|0|
1000020589|7|104|202109|32031|32023|0|0|
1000020589|7|202|202109|754552|754552|0|0|
1000020589|7|202|202110|730413|730413|0|0|
1000020590|7|101|202211|20550|2|0|0|
1000020598|7|101|202507|830000|337000|0|0|
1000020598|7|104|202507|86288|86288|0|0|
1000020598|7|105|202507|833|833|0|0|
1000020598|7|101|202508|204280|24280|0|0|
1000020598|7|201|202509|54558|54558|0|0|
1000020598|7|201|202512|20000|20000|0|0|
1000020612|7|101|202507|90000|2|0|0|
1000020612|7|104|202508|3105|3105|0|0|
1000020631|7|202|202210|839149|837255|0|0|
1000020631|7|101|202211|180830|180830|0|0|
1000020631|7|104|202212|89573|86435|0|0|
1000020631|7|101|202301|258213|251349|0|0|
1000020635|7|101|202304|535470|375165|20251128|16|
1000020635|7|104|202304|19638|19638|20251128|16|
1000020635|7|101|202305|899636|278365|0|0|
1000020635|7|104|202305|187082|173015|0|0|
1000020635|7|202|202305|625422|623647|0|0|
1000020635|7|101|202306|149842|148312|0|0|
1000020635|7|101|202307|220000|220000|0|0|
1000020635|7|101|202309|84228|84228|20251128|16|
1000020642|7|101|202402|22748|22748|0|0|
1000020642|7|104|202402|1367|1367|0|0|
1000020642|7|101|202403|510123|510123|0|0|
1000020653|7|104|202310|94276|76834|0|0|
1000020653|7|101|202403|445000|445000|0|0|
1000020663|7|101|202111|631750|73238|0|0|
1000020663|7|101|202203|1376|1226|0|0|
1000020663|7|104|202205|3561|3561|0|0|
1000020663|7|101|202206|124500|36271|0|0|
1000020663|7|202|202206|153676|153676|0|0|
1000020663|7|101|202210|2989|2989|0|0|
1000020672|7|101|202508|1872315|423315|20260416|12|
1000020672|7|101|202509|1191950|1153423|20260416|12|
1000020672|7|204|202511|66233|66233|20260415|12|
1000020672|7|101|202512|1342500|107492|20260415|12|
1000020672|7|104|202512|19661|19661|20260416|12|
1000020672|7|204|202512|105127|105127|20260415|12|
1000020675|7|101|202309|744200|70085|0|0|
1000020675|7|101|202312|8000|8000|0|0|
1000020675|7|101|202401|14700|14700|0|0|
1000020692|7|101|202408|160500|28729|0|0|
1000020692|7|101|202410|285000|32750|0|0|
1000020692|7|104|202411|1809|1809|0|0|
1000020694|7|101|202412|285741|276616|0|0|
1000020694|7|101|202501|24756|24756|0|0|
1000020694|7|101|202506|8917|8917|0|0|
1000020701|7|104|202106|39936|19968|0|0|
1000020701|7|202|202106|364655|363979|0|0|
1000020701|7|101|202107|72020|34460|0|0|
1000020701|7|104|202107|32156|32135|0|0|
1000020701|7|101|202108|230000|29952|0|0|
1000020724|7|101|202508|119959|119959|0|0|
1000020724|7|104|202508|27763|27763|0|0|
1000020724|7|101|202511|18035|18035|0|0|
1000020735|7|105|202109|18830|18830|0|0|
1000020735|7|202|202109|1103272|1060013|0|0|
1000020741|7|101|202310|131585|41497|0|0|
1000020741|7|202|202311|750265|750265|0|0|
1000020741|7|101|202312|321850|289265|0|0|
1000020755|7|101|202502|240000|13239|0|0|
1000020755|7|104|202502|2540|2540|0|0|
1000020755|7|101|202503|100000|96200|0|0|
1000020756|7|101|202603|600000|600000|0|0|
1000020774|7|104|202111|9765|9750|0|0|
1000020774|7|104|202112|19098|19098|0|0|
1000020774|7|101|202201|235000|230073|0|0|
1000020774|7|202|202202|369369|369369|0|0|
1000020778|7|101|202303|310400|185848|0|0|
1000020778|7|101|202304|510150|159330|0|0|
1000020778|7|104|202304|11886|11886|0|0|
1000020778|7|101|202305|14930|4445|0|0|
1000020778|7|101|202306|26343|26343|0|0|
1000020785|7|101|202512|450000|67500|0|0|
1000020785|7|101|202602|120000|120000|0|0|
1000020792|7|101|202404|1110000|234490|0|0|
1000020792|7|101|202405|180000|2|0|0|
1000020794|7|104|202403|29491|29491|0|0|
1000020794|7|104|202406|7418|7418|0|0|
1000020803|7|104|202203|1985|1985|0|0|
1000020803|7|101|202205|182182|182182|0|0|
1000020825|7|101|202309|562376|79211|0|0|
1000020825|7|101|202312|346000|346000|0|0|
1000020825|7|202|202312|886051|590893|0|0|
1000020825|7|101|202401|200000|30000|0|0|
1000020828|7|104|202312|115379|85120|20250811|7|
1000020828|7|101|202401|220000|11000|0|0|
1000020828|7|101|202402|630000|63000|0|0|
1000020828|7|101|202404|261405|260882|0|0|
1000020845|7|101|202401|2160665|2160665|20250519|12|
1000020845|7|201|202401|1705560|1705560|20250521|12|
1000020845|7|101|202402|1973701|1973701|20250519|12|
1000020845|7|201|202402|2541723|2541723|20250521|12|
1000020845|7|101|202403|833960|833960|20250519|12|
1000020846|7|104|202305|4608|4608|0|0|
1000020846|7|101|202306|464274|178922|0|0|
1000020846|7|104|202306|31868|31868|0|0|
1000020846|7|101|202307|667000|227852|0|0|
1000020846|7|202|202308|429409|428210|0|0|
1000020846|7|205|202309|91889|91889|0|0|
1000020861|7|101|202411|19306|19006|0|0|
1000020864|7|104|202310|241288|239402|0|0|
1000020864|7|101|202311|220000|26241|0|0|
1000020864|7|104|202311|51709|50431|0|0|
1000020864|7|101|202402|550000|12521|0|0|
1000020864|7|101|202403|445000|445000|0|0|
1000020864|7|101|202404|55764|55764|0|0|
1000020864|7|101|202409|42478|42478|0|0|
1000020880|7|101|202509|10420|242|0|0|
1000020912|7|101|202107|20000|20000|0|0|
1000020912|7|104|202107|34795|26763|20260430|1|
1000020912|7|202|202107|472087|471761|0|0|
1000020912|7|101|202108|2333|116|0|0|
1000020912|7|104|202108|21111|17111|0|0|
1000020912|7|101|202109|300000|300000|0|0|
1000020912|7|202|202109|680927|678077|0|0|
1000020912|7|202|202110|4257|3733|0|0|
1000020916|7|104|202212|70319|70319|20251128|16|
1000020916|7|101|202302|38000|38000|0|0|
1000020916|7|202|202305|454092|263282|0|0|
1000020925|7|101|202202|2395000|1555563|0|0|
1000020925|7|104|202202|67245|67245|0|0|
1000020925|7|101|202203|299077|14954|0|0|
1000020925|7|104|202203|1896|1896|0|0|
1000020925|7|101|202204|395000|44250|0|0|
1000020925|7|202|202205|846600|846600|0|0|
1000020934|7|101|202505|262048|262048|0|0|
1000020934|7|101|202506|43510|43510|0|0|
1000020934|7|104|202506|49713|49713|0|0|
1000020934|7|105|202508|6743|6743|0|0|
1000020998|7|104|202601|10696|10694|0|0|
1000020998|7|101|202602|70000|2|0|0|
1000021003|7|202|202206|847426|840660|0|0|
1000021003|7|101|202208|603220|78311|0|0|
1000021003|7|202|202209|401463|401463|0|0|
1000021003|7|101|202210|86734|85692|0|0|
1000021003|7|101|202211|16079|16079|0|0|
1000021003|7|101|202212|48028|46009|0|0|
1000021012|7|101|202401|78591|78591|0|0|
1000021012|7|101|202402|168968|162729|0|0|
1000021012|7|101|202404|110900|110900|0|0|
1000021077|7|101|202201|378503|234436|0|0|
1000021077|7|101|202203|186614|135858|0|0|
1000021077|7|104|202204|8696|8696|0|0|
1000021077|7|101|202206|2862|2862|0|0|
1000021083|7|104|202407|14709|0|20250919|7|
1000021083|7|101|202408|343705|71187|0|0|
1000021083|7|105|202411|50000|50000|0|0|
1000021083|7|101|202412|149664|149664|0|0|
1000021083|7|105|202501|5611|5611|0|0|
1000021083|7|101|202507|22047|22047|0|0|
